i,joint_names,positions
1696,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.016281409189105034, -0.9886063933372498, 1.8312513828277588, 0.042853549122810364, -1.064807415008545, 2.337106227874756, -0.024334175512194633, -0.997558057308197, 2.338350534439087, 0.009570435620844364, -0.9687692523002625, 1.8370628356933594]"
1697,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.01853497140109539, -0.9956585764884949, 1.829026222229004, 0.05096645653247833, -1.0428634881973267, 2.328024387359619, -0.02897159568965435, -0.9624559879302979, 2.3277008533477783, 0.010897056199610233, -0.9732641577720642, 1.835951566696167]"
1698,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.02078668586909771, -1.0026319026947021, 1.8266816139221191, 0.05862338840961456, -1.0208808183670044, 2.3162853717803955, -0.033357247710227966, -0.9279957413673401, 2.313900947570801, 0.012222991324961185, -0.9777307510375977, 1.8347951173782349]"
1699,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.023036403581500053, -1.0095252990722656, 1.824217677116394, 0.06566472351551056, -0.9990435242652893, 2.3015944957733154, -0.03739742934703827, -0.8946354389190674, 2.2967586517333984, 0.013548390008509159, -0.9821688532829285, 1.8335936069488525]"
1700,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.02528415434062481, -1.0163377523422241, 1.8216344118118286, 0.07192017138004303, -0.9775497913360596, 2.283677339553833, -0.04099176824092865, -0.862843930721283, 2.276128053665161, 0.01487304363399744, -0.9865782856941223, 1.8323471546173096]"
1701,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.027529878541827202, -1.0230681896209717, 1.8189321756362915, 0.07722242176532745, -0.9565912485122681, 2.2622857093811035, -0.044040367007255554, -0.8330670595169067, 2.2519140243530273, 0.016197042539715767, -0.9909589886665344, 1.8310558795928955]"
1702,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.029325081035494804, -1.028393030166626, 1.816684603691101, 0.08067561686038971, -0.9403219819068909, 2.242525577545166, -0.046025827527046204, -0.8109591007232666, 2.2299296855926514, 0.01725582964718342, -0.9944422841072083, 1.829990267753601]"
1703,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.029325081035494804, -1.028393030166626, 1.816684603691101, 0.08067561686038971, -0.9403219819068909, 2.242525577545166, -0.046025827527046204, -0.8109591007232666, 2.2299296855926514, 0.01725582964718342, -0.9944422841072083, 1.829990267753601]"
1704,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.03156714141368866, -1.0349735021591187, 1.8137682676315308, 0.08390231430530548, -0.9207117557525635, 2.2143702507019043, -0.04787848889827728, -0.7857226133346558, 2.199181079864502, 0.018578635528683662, -0.9987701773643494, 1.828618049621582]"
1705,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.03380720317363739, -1.0414695739746094, 1.8107333183288574, 0.08584262430667877, -0.9019717574119568, 2.1822633743286133, -0.04898737370967865, -0.7633338570594788, 2.1648433208465576, 0.019900785759091377, -1.003068447113037, 1.8272008895874023]"
1706,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.03604532778263092, -1.047879934310913, 1.8075796365737915, 0.08646677434444427, -0.8841107487678528, 2.146167516708374, -0.04933498799800873, -0.7438668608665466, 2.1270227432250977, 0.021222250536084175, -1.0073368549346924, 1.8257389068603516]"
1707,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0382811576128006, -1.0542041063308716, 1.8043076992034912, 0.08580602705478668, -0.8670855164527893, 2.1061723232269287, -0.04894019663333893, -0.7272696495056152, 2.08591890335083, 0.02254308946430683, -1.0115751028060913, 1.8242322206497192]"
1708,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.04051510989665985, -1.0604408979415894, 1.8009172677993774, 0.08395282924175262, -0.8508333563804626, 2.0625689029693604, -0.047858551144599915, -0.7133927941322327, 2.0418877601623535, 0.02386327274143696, -1.0157830715179443, 1.8226805925369263]"
1709,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.042746856808662415, -1.066589593887329, 1.797408938407898, 0.0810547024011612, -0.8353331089019775, 2.0159592628479004, -0.046177253127098083, -0.702048122882843, 1.995545506477356, 0.025182681158185005, -1.0199604034423828, 1.8210842609405518]"
1710,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.04497651755809784, -1.072649359703064, 1.7937824726104736, 0.07730244100093842, -0.8206979036331177, 1.967411994934082, -0.044008687138557434, -0.6931083798408508, 1.947925329208374, 0.026501553133130074, -1.0241069793701172, 1.8194429874420166]"
1711,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.04675869643688202, -1.0774325132369995, 1.7907962799072266, 0.07383187115192413, -0.8098552823066711, 1.928328037261963, -0.04200838506221771, -0.6877290606498718, 1.9100067615509033, 0.02755601890385151, -1.0274019241333008, 1.8180979490280151]"
1712,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.04675869643688202, -1.0774325132369995, 1.7907962799072266, 0.07383187115192413, -0.8098552823066711, 1.928328037261963, -0.04200838506221771, -0.6877290606498718, 1.9100067615509033, 0.02755601890385151, -1.0274019241333008, 1.8180979490280151]"
1713,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.04898448288440704, -1.0833302736282349, 1.786957859992981, 0.06909869611263275, -0.7980248928070068, 1.8813533782958984, -0.039286985993385315, -0.6835771203041077, 1.8649312257766724, 0.028873519971966743, -1.0314927101135254, 1.8163765668869019]"
1714,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.05120803415775299, -1.0891369581222534, 1.7830018997192383, 0.0641314834356308, -0.7893693447113037, 1.8400214910507202, -0.036438003182411194, -0.6832144260406494, 1.8258775472640991, 0.03019036538898945, -1.035551905632019, 1.814610242843628]"
1715,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.05342946946620941, -1.0948518514633179, 1.7789283990859985, 0.05912323296070099, -0.7860212922096252, 1.8096694946289062, -0.033571645617485046, -0.6884410381317139, 1.7980620861053467, 0.03150640428066254, -1.0395797491073608, 1.8127998113632202]"
1716,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.05564872920513153, -1.1004738807678223, 1.7747373580932617, 0.054218217730522156, -0.7911084294319153, 1.7975163459777832, -0.030770165845751762, -0.702110230922699, 1.7885903120040894, 0.032821908593177795, -1.0435755252838135, 1.8109444379806519]"
1717,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.060017719864845276, -1.1145541667938232, 1.7730443477630615, 0.05157114565372467, -0.7981408834457397, 1.7999615669250488, -0.029260290786623955, -0.713826060295105, 1.7925177812576294, 0.035414084792137146, -1.0545204877853394, 1.8138431310653687]"
1718,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.06491623818874359, -1.1377133131027222, 1.7870663404464722, 0.04946146905422211, -0.8039484620094299, 1.80231773853302, -0.028057588264346123, -0.7233498096466064, 1.7959843873977661, 0.03832505643367767, -1.0741196870803833, 1.8326785564422607]"
1719,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.06491623818874359, -1.1377133131027222, 1.7870663404464722, 0.04946146905422211, -0.8039484620094299, 1.80231773853302, -0.028057588264346123, -0.7233498096466064, 1.7959843873977661, 0.03832505643367767, -1.0741196870803833, 1.8326785564422607]"
1720,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.06881095468997955, -1.1599030494689941, 1.8064906597137451, 0.04777245223522186, -0.8085877299308777, 1.804168701171875, -0.027095122262835503, -0.730951726436615, 1.7986745834350586, 0.040643319487571716, -1.093450665473938, 1.8556785583496094]"
1721,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0716996043920517, -1.1778188943862915, 1.8241701126098633, 0.04650484025478363, -0.8120632767677307, 1.8055371046066284, -0.02637295238673687, -0.7366428971290588, 1.8006436824798584, 0.04236514866352081, -1.1092369556427002, 1.875875473022461]"
1722,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.07454203069210052, -1.1963146924972534, 1.8435720205307007, 0.045236483216285706, -0.8155353665351868, 1.8068889379501343, -0.025650573894381523, -0.7423251271247864, 1.802571177482605, 0.04406134784221649, -1.1256340742111206, 1.8976486921310425]"
1723,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.07731716334819794, -1.2150026559829712, 1.8640222549438477, 0.04396750032901764, -0.8190039396286011, 1.8082236051559448, -0.02492801658809185, -0.7479982376098633, 1.8044570684432983, 0.04571954905986786, -1.142272710800171, 1.9203157424926758]"
1724,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.07731716334819794, -1.2150026559829712, 1.8640222549438477, 0.04396750032901764, -0.8190039396286011, 1.8082236051559448, -0.02492801658809185, -0.7479982376098633, 1.8044570684432983, 0.04571954905986786, -1.142272710800171, 1.9203157424926758]"
1725,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.08000154793262482, -1.2335561513900757, 1.8849889039993286, 0.04269780218601227, -0.8224691152572632, 1.8095415830612183, -0.02420528046786785, -0.7536618709564209, 1.806301236152649, 0.04732544720172882, -1.1588441133499146, 1.9433326721191406]"
1726,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.08256889879703522, -1.2517009973526, 1.906062126159668, 0.041427358984947205, -0.8259307146072388, 1.810842514038086, -0.023482365533709526, -0.7593158483505249, 1.8081035614013672, 0.04886339604854584, -1.1750919818878174, 1.9662742614746094]"
1727,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.08499075472354889, -1.2692095041275024, 1.926936388015747, 0.040156289935112, -0.8293884992599487, 1.8121263980865479, -0.022759241983294487, -0.7649602293968201, 1.8098642826080322, 0.050316229462623596, -1.1908049583435059, 1.988816738128662]"
1728,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0872381180524826, -1.2858942747116089, 1.9473917484283447, 0.038884446024894714, -0.8328427672386169, 1.8133935928344727, -0.02203582040965557, -0.7705945372581482, 1.8115832805633545, 0.051666244864463806, -1.205810785293579, 2.0107200145721436]"
1729,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0872381180524826, -1.2858942747116089, 1.9473917484283447, 0.038884446024894714, -0.8328427672386169, 1.8133935928344727, -0.02203582040965557, -0.7705945372581482, 1.8115832805633545, 0.051666244864463806, -1.205810785293579, 2.0107200145721436]"
