i,joint_names,positions,pulse_position
1804,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.024135993793606758, -0.8511052131652832, 1.8507410287857056, -0.08982081711292267, -1.3426426649093628, 2.2768020629882812, 0.0503474622964859, -1.4469819068908691, 2.2206592559814453, -0.014147325418889523, -0.8843368887901306, 1.8492828607559204]","[1546.4453506283462, 1714.6270722161937, 302.0314994367729, 1428.9813171327114, 673.5024995208902, 2474.062419039069, 1712.066363543272, 2680.9311560449287, 406.59542262910804, 1547.7886990923434, 507.99936430544705, 1869.6477462849311]"
1805,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.02185101993381977, -0.859372079372406, 1.8506598472595215, -0.08612038195133209, -1.340232253074646, 2.2903435230255127, 0.04827986657619476, -1.4420150518417358, 2.238457679748535, -0.012809946201741695, -0.8892889618873596, 1.848976969718933]","[1542.9950401000679, 1731.2814086975861, 302.0182510256237, 1434.7910003364086, 672.2933778104118, 2488.777100618838, 1708.6961825191975, 2671.72869374366, 409.85425561495197, 1549.8883844632655, 510.8440381138959, 1869.3384866794654]"
1806,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.019567744806408882, -0.8675808906555176, 1.850457787513733, -0.08152611553668976, -1.3348218202590942, 2.3018651008605957, 0.045714691281318665, -1.433066725730896, 2.254770278930664, -0.011472984217107296, -0.8942175507545471, 1.848625659942627]","[1539.5472946576774, 1747.8187883764056, 301.98527590536264, 1442.003998607397, 669.5793719769907, 2501.296898976891, 1704.5149467885494, 2655.149463450071, 412.8410389950548, 1551.9874147791415, 513.67522161782, 1868.983308169213]"
1807,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.019567744806408882, -0.8675808906555176, 1.850457787513733, -0.08152611553668976, -1.3348218202590942, 2.3018651008605957, 0.045714691281318665, -1.433066725730896, 2.254770278930664, -0.011472984217107296, -0.8942175507545471, 1.848625659942627]","[1539.5472946576774, 1747.8187883764056, 301.98527590536264, 1442.003998607397, 669.5793719769907, 2501.296898976891, 1704.5149467885494, 2655.149463450071, 412.8410389950548, 1551.9874147791415, 513.67522161782, 1868.983308169213]"
1808,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.017742233350872993, -0.8741053938865662, 1.8502092361450195, -0.07727132737636566, -1.328562617301941, 2.3098154067993164, 0.04333977401256561, -1.4232534170150757, 2.266831398010254, -0.01040391530841589, -0.8981434106826782, 1.8483119010925293]","[1536.7907723598182, 1760.9629798343722, 301.9447135892893, 1448.684016019106, 666.4396022178227, 2509.936013225161, 1700.643831640482, 2636.9676154567815, 415.0493903197061, 1553.665852965787, 515.9303965100166, 1868.6660941077998]"
1809,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.015917854383587837, -0.880591094493866, 1.849882960319519, -0.07255937159061432, -1.3207831382751465, 2.3167829513549805, 0.04070945084095001, -1.4112694263458252, 2.2780656814575195, -0.009335084818303585, -0.902053952217102, 1.8479691743850708]","[1534.0359601192176, 1774.028999959202, 301.8914670381656, 1456.0817866027355, 662.537224685473, 2517.5072204101734, 1696.3564048707485, 2614.7639833270755, 417.1063507533578, 1555.3439168352634, 518.1767718888558, 1868.3195931858536]"
1810,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.014094428159296513, -0.8870375752449036, 1.8494795560836792, -0.06744517385959625, -1.3116649389266968, 2.322889566421509, 0.0378539115190506, -1.3972965478897095, 2.2885117530822754, -0.008266760967671871, -0.9059491157531738, 1.847597360610962]","[1531.2825865205377, 1787.016008198926, 301.8256335237329, 1464.1110770404339, 657.9633121972048, 2524.142907846176, 1691.7018757760525, 2588.875390654123, 419.01899218884193, 1557.0211852807552, 520.4143135149858, 1867.9436848813143]"
1811,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.011816696263849735, -0.8950396776199341, 1.848866581916809, -0.060568347573280334, -1.2986485958099365, 2.3294780254364014, 0.03401191532611847, -1.377310872077942, 2.300506114959717, -0.0069318851456046104, -0.9107962250709534, 1.8470919132232666]","[1527.843211358413, 1803.136954416428, 301.72559926510013, 1474.9076943099499, 651.4339951623172, 2531.3021858146485, 1685.439421981573, 2551.846440462542, 421.21512048884506, 1559.1169403214008, 523.1986918252921, 1867.4326713477308]"
1812,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.009995744563639164, -0.9013955593109131, 1.848289132118225, -0.054740890860557556, -1.2871381044387817, 2.3340282440185547, 0.030753986909985542, -1.3595227003097534, 2.3092775344848633, -0.005864365957677364, -0.9146561622619629, 1.8466547727584839]","[1525.0935742910951, 1815.9414427999805, 301.6313624022419, 1484.0568013489246, 645.6600503058056, 2536.2466317880253, 1680.1289986632764, 2518.8889696916153, 422.82113862029763, 1560.7929454464465, 525.415997994635, 1866.990716954417]"
1813,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0077210525050759315, -0.9092822670936584, 1.8474586009979248, -0.047122612595558167, -1.271613359451294, 2.3389408588409424, 0.02649124152958393, -1.3353092670440674, 2.31923246383667, -0.004530563019216061, -0.9194586873054504, 1.8460676670074463]","[1521.6587892826647, 1831.8299163585687, 301.4958239580773, 1496.0174982249737, 637.8724573544054, 2541.5848717294157, 1673.1807236932218, 2474.0269383644413, 424.64385351729874, 1562.8870160598308, 528.1747652699551, 1866.3971458098656]"
1814,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.005448059178888798, -0.9171031713485718, 1.8465073108673096, -0.03920440375804901, -1.255048394203186, 2.3430964946746826, 0.022055523470044136, -1.3091710805892944, 2.3280715942382812, -0.00319723691791296, -0.9242361783981323, 1.8454351425170898]","[1518.226569360122, 1847.5858228637273, 301.340578259149, 1508.449086099863, 629.5630644007482, 2546.10054861262, 1665.950503256172, 2425.5987734403325, 426.26226928803726, 1564.9803380388767, 530.9191520176092, 1865.7576557605273]"
1815,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.005448059178888798, -0.9171031713485718, 1.8465073108673096, -0.03920440375804901, -1.255048394203186, 2.3430964946746826, 0.022055523470044136, -1.3091710805892944, 2.3280715942382812, -0.00319723691791296, -0.9242361783981323, 1.8454351425170898]","[1518.226569360122, 1847.5858228637273, 301.340578259149, 1508.449086099863, 629.5630644007482, 2546.10054861262, 1665.950503256172, 2425.5987734403325, 426.26226928803726, 1564.9803380388767, 530.9191520176092, 1865.7576557605273]"
1816,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.003176824189722538, -0.9248571395874023, 1.845435619354248, -0.031048430129885674, -1.2376344203948975, 2.3465638160705566, 0.01748065836727619, -1.2813612222671509, 2.335777759552002, -0.0018646855605766177, -0.9289882779121399, 1.8447574377059937]","[1514.797004526481, 1863.2068808172537, 301.1656836685017, 1521.2539646960795, 620.8277879247355, 2549.8682760315787, 1658.4934731386602, 2374.073377534568, 427.6732428690324, 1567.0724436698947, 533.6489528014879, 1865.0724878505223]"
1817,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[0.0009073177934624255, -0.9325430393218994, 1.8442432880401611, -0.02270464412868023, -1.2195135354995728, 2.349362373352051, 0.012793556787073612, -1.2520897388458252, 2.342303991317749, -0.0005325814126990736, -0.9337146282196045, 1.8440344333648682]","[1511.3700498681283, 1878.690808720946, 300.97110127743895, 1534.353708717972, 611.7379075049475, 2552.9092981345652, 1650.85349756293, 2319.8399199397154, 428.8681744893708, 1569.1638471820625, 536.3639621854815, 1864.3415215577904]"
1818,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.0013603706611320376, -0.9401596188545227, 1.8429306745529175, -0.014212294481694698, -1.2007827758789062, 2.351461410522461, 0.008015350438654423, -1.2215265035629272, 2.347568988800049, 0.0007987479330040514, -0.9384151697158813, 1.843266248703003]","[1507.9458403016906, 1894.0350849188967, 300.7568894490054, 1547.6866976637393, 602.3420989609851, 2555.1901942492946, 1643.0650212150067, 2263.213137455951, 429.8321782511775, 1571.2540342548164, 539.0641459302383, 1863.5648774043914]"
1819,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.003626360557973385, -0.9477055072784424, 1.8414973020553589, -0.00560425128787756, -1.181503176689148, 2.352778673171997, 0.003163621760904789, -1.1898107528686523, 2.351452589035034, 0.0021295705810189247, -0.9430896043777466, 1.842452883720398]","[1504.5241955574602, 1909.2369475974922, 300.5229703658082, 1561.2013254780322, 592.6709790245874, 2556.621583508027, 1635.1567034702748, 2204.451003825452, 430.5432527100856, 1573.3434258121997, 541.7493328390007, 1862.7425553903254]"
1820,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.004985048435628414, -0.9521988034248352, 1.840579628944397, -0.00039656361332163215, -1.1696863174438477, 2.353139877319336, 0.00022403994807973504, -1.1702793836593628, 2.353055000305176, 0.002927706576883793, -0.9458815455436707, 1.8419431447982788]","[1502.472576862201, 1918.2890919116332, 300.3732107930826, 1569.377395127085, 586.7433525263385, 2557.0140821011455, 1630.36518511537, 2168.2637813149013, 430.8366489553015, 1574.5964993257076, 543.3531383066297, 1862.2272030625888]"
1821,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.007247968576848507, -0.9596295952796936, 1.838954210281372, 0.008330420590937138, -1.1495922803878784, 2.35290789604187, -0.004710092209279537, -1.1369754076004028, 2.354379653930664, 0.004257575608789921, -0.9505133628845215, 1.841057300567627]","[1499.0555674489588, 1933.2590823255791, 300.1079507548762, 1583.0787603277713, 576.6636905757969, 2556.7620021466214, 1622.3225496988744, 2106.55902425371, 431.07918868724903, 1576.6843937058002, 546.0138440790082, 1861.33160363616]"
1822,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.009509219788014889, -0.9669867753982544, 1.8372082710266113, 0.017082201316952705, -1.1290158033370972, 2.3514490127563477, -0.009668453596532345, -1.1028515100479126, 2.353827476501465, 0.005586669780313969, -0.9551182389259338, 1.840126395225525]","[1495.6410781200975, 1948.0807753563859, 299.8230223706025, 1596.8190560676157, 566.3420248882471, 2555.176722350389, 1614.2404206376523, 2043.335137570339, 430.97808681194476, 1578.771071555093, 548.6590736644699, 1860.390446871124]"
1823,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.009509219788014889, -0.9669867753982544, 1.8372082710266113, 0.017082201316952705, -1.1290158033370972, 2.3514490127563477, -0.009668453596532345, -1.1028515100479126, 2.353827476501465, 0.005586669780313969, -0.9551182389259338, 1.840126395225525]","[1495.6410781200975, 1948.0807753563859, 299.8230223706025, 1596.8190560676157, 566.3420248882471, 2555.176722350389, 1614.2404206376523, 2043.335137570339, 430.97808681194476, 1578.771071555093, 548.6590736644699, 1860.390446871124]"
1824,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.011768504045903683, -0.974269449710846, 1.835342526435852, 0.025804953649640083, -1.1079862117767334, 2.3485169410705566, -0.014621301554143429, -1.068079948425293, 2.3511500358581543, 0.006915287114679813, -0.9596961140632629, 1.839150309562683]","[1492.2295588906854, 1962.752369821262, 299.518542366351, 1610.513777229935, 555.7930658465168, 2551.990618259187, 1606.1672784667462, 1978.9112754235625, 430.48785621623364, 1580.8570007700473, 551.2887928236634, 1859.4036122454208]"
1825,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.014025880955159664, -0.9814762473106384, 1.8333568572998047, 0.034426942467689514, -1.0865552425384521, 2.343834638595581, -0.019527895376086235, -1.0328854322433472, 2.346081018447876, 0.008243129588663578, -0.9642465710639954, 1.8381292819976807]","[1488.820919757709, 1977.2711039065944, 299.1944912877735, 1624.0502996742725, 545.0427659146194, 2546.9026447474685, 1598.1695305369794, 1913.7037738613317, 429.5597357625013, 1582.9417134542018, 553.9027618811274, 1858.3713408031704]"
1826,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-0.016281409189105034, -0.9886063933372498, 1.8312513828277588, 0.042853549122810364, -1.064807415008545, 2.337106227874756, -0.024334175512194633, -0.997558057308197, 2.338350534439087, 0.009570435620844364, -0.9687692523002625, 1.8370628356933594]","[1485.4150721244514, 1991.6354165872972, 298.85088858921813, 1637.2800721228123, 534.133522090217, 2539.5912897663484, 1590.3352939151227, 1848.2501149911745, 428.1443095082415, 1585.0255839247257, 556.5007754007523, 1857.2931504561334]"
