i,joint_names,positions,pulse_position
1972,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9435728788375854, 1.843679666519165, 7.549790126404332e-08, -1.1944400072097778, 2.3478007316589355, -4.371138828673793e-08, -1.1944400072097778, 2.3478007316589355, 4.569557887634801e-08, -0.9435728788375854, 1.843679666519165]","[1510, 1900.911400421308, 300.8791211189762, 1570, 599.1604105905883, 2551.212357022403, 1630, 2213.0279681491083, 429.87460960817043, 1570, 542.0269455016581, 1863.9828479078035]"
1973,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9501797556877136, 1.8435547351837158, -7.351371067443324e-08, -1.1699198484420776, 2.3529460430145264, -1.3909067675399456e-08, -1.1699198484420776, 2.3529460430145264, 4.569557887634801e-08, -0.9501797556877136, 1.8435547351837158]","[1510, 1914.2215408537675, 300.85873296202413, 1570, 586.8604974042231, 2556.8034541432544, 1630, 2167.597643638179, 430.8166992329293, 1570, 545.8222064281827, 1863.8565407891253]"
1974,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9567505717277527, 1.8433561325073242, -1.0331603306212855e-07, -1.1445388793945312, 2.3568646907806396, 1.5893254712295857e-08, -1.1445387601852417, 2.3568644523620605, 4.569557887634801e-08, -0.9567505717277527, 1.8433561325073242]","[1510, 1927.4590335803164, 300.8263220178619, 1570, 574.1287806633889, 2561.0616104973765, 1630, 2120.5722109371677, 431.5341471261183, 1570, 549.5967525469979, 1863.6557510374862]"
1975,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9632848501205444, 1.8430840969085693, 7.549790126404332e-08, -1.1183546781539917, 2.3593239784240723, -4.371138828673793e-08, -1.1183547973632812, 2.3593242168426514, 4.569557887634801e-08, -0.9632848501205444, 1.8430840969085693]","[1510, 1940.6229179701331, 300.781927195186, 1570, 560.9941429490035, 2563.7339689053088, 1630, 2072.059232727959, 431.9845219307444, 1570, 553.350309943291, 1863.3807196970056]"
1976,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9697819352149963, 1.8427386283874512, 4.569557887634801e-08, -1.091453194618225, 2.3600528240203857, -1.3909067675399456e-08, -1.091453194618225, 2.3600528240203857, 4.569557887634801e-08, -0.9697819352149963, 1.8427386283874512]","[1510, 1953.711873155837, 300.7255484939962, 1570, 547.4996988383793, 2564.525961115977, 1630, 2022.2166295804657, 432.11792751404744, 1570, 557.0825019841946, 1863.0314467676837]"
1977,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9762412905693054, 1.8423194885253906, -7.351371067443324e-08, -1.0639643669128418, 2.3587465286254883, -1.3909067675399456e-08, -1.0639643669128418, 2.3587465286254883, 4.569557887634801e-08, -0.9762412905693054, 1.8423194885253906]","[1510, 1966.7248184277541, 300.6571470055962, 1570, 533.7106284830704, 2563.106489306277, 1630, 1971.2860310100502, 431.87874911387814, 1570, 560.7930205155443, 1862.607691205401]"
1978,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9826623797416687, 1.8418270349502563, 1.0530022365173863e-07, -1.0360785722732544, 2.3550806045532227, 4.569557887634801e-08, -1.036078691482544, 2.3550808429718018, 4.569557887634801e-08, -0.9826623797416687, 1.8418270349502563]","[1510, 1979.660673076209, 300.5767810930307, 1570, 519.7224297748488, 2559.1229524298483, 1630, 1919.6201631008391, 431.20757409971446, 1570, 564.4815573831761, 1862.1098145763365]"
1979,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9826623797416687, 1.8418270349502563, 1.0530022365173863e-07, -1.0360785722732544, 2.3550806045532227, 4.569557887634801e-08, -1.036078691482544, 2.3550808429718018, 4.569557887634801e-08, -0.9826623797416687, 1.8418270349502563]","[1510, 1979.660673076209, 300.5767810930307, 1570, 519.7224297748488, 2559.1229524298483, 1630, 1919.6201631008391, 431.20757409971446, 1570, 564.4815573831761, 1862.1098145763365]"
1980,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.987771213054657, 1.8413801193237305, 4.569557887634801e-08, -1.0136531591415405, 2.350224733352661, -1.3909067675399456e-08, -1.0136531591415405, 2.350224733352661, 4.569557887634801e-08, -0.987771213054657, 1.8413801193237305]","[1510, 1989.952871702642, 300.50384674149154, 1570, 508.47329238949874, 2553.8463723334494, 1630, 1878.0707089870195, 430.31843636387794, 1570, 567.4162806862955, 1861.6579773741184]"
1981,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9928548336029053, 1.8408862352371216, 1.0530022365173863e-07, -0.991294801235199, 2.343475341796875, 4.569557887634801e-08, -0.9912949204444885, 2.343475580215454, 4.569557887634801e-08, -0.9928548336029053, 1.8408862352371216]","[1510, 2000.194276974364, 300.4232473767472, 1570, 497.25779155024884, 2546.5122187541815, 1630, 1836.6459348196556, 429.08268857194645, 1570, 570.3365207436941, 1861.1586544803365]"
1982,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.9966508150100708, 1.8404849767684937, -1.3909067675399456e-08, -0.9746783375740051, 2.3370726108551025, -7.351371067443324e-08, -0.9746783375740051, 2.3370726108551025, 4.569557887634801e-08, -0.9966508150100708, 1.8404849767684937]","[1510, 2007.8416187902476, 300.3577640405827, 1570, 488.9225657291868, 2539.554760194316, 1630, 1805.8591540642544, 427.9103258935477, 1570, 572.5170880887854, 1860.7529772270248]"
1983,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0016896724700928, 1.8399088382720947, -1.0331603306212855e-07, -0.9528805613517761, 2.3266239166259766, 1.5893254712295857e-08, -0.9528805613517761, 2.3266239166259766, 4.569557887634801e-08, -1.0016896724700928, 1.8399088382720947]","[1510, 2017.9928448435585, 300.2637411755551, 1570, 477.9882664153337, 2528.200799241565, 1630, 1765.4727904695392, 425.9972042678095, 1570, 575.4116143931432, 1860.1704941119754]"
1984,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0067026615142822, 1.8392857313156128, -1.3909067675399456e-08, -0.9316728711128235, 2.3138604164123535, -4.371138828673793e-08, -0.9316728711128235, 2.3138604164123535, 4.569557887634801e-08, -1.0067026615142822, 1.8392857313156128]","[1510, 2028.0919566747784, 300.16205329732225, 1570, 467.3499687071616, 2514.33147931813, 1630, 1726.1797231280648, 423.6602492623955, 1570, 578.2912808189127, 1859.540525305362]"
1985,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0116890668869019, 1.8386156558990479, -1.3909067675399456e-08, -0.9112478494644165, 2.298654794692993, 1.5893254712295857e-08, -0.9112478494644165, 2.298654794692993, 4.569557887634801e-08, -1.0116890668869019, 1.8386156558990479]","[1510, 2038.1375133376741, 300.05270040588414, 1570, 457.1042767650699, 2497.8084543852474, 1630, 1688.3367641806615, 420.87614982315523, 1570, 581.1556764938749, 1858.8630708071846]"
1986,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0178848505020142, 1.8377121686935425, -4.371138828673793e-08, -0.887080729007721, 2.276050567626953, -7.351371067443324e-08, -0.887080729007721, 2.276050567626953, 4.569557887634801e-08, -1.0178848505020142, 1.8377121686935425]","[1510, 2050.619469922755, 299.9052559005987, 1570, 444.9814562565278, 2473.2458147053994, 1630, 1643.5605400442719, 416.73739002362043, 1570, 584.7147886125125, 1857.9496341159042]"
1987,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0228112936019897, 1.836936593055725, -1.9272300733064185e-07, -0.8690094947814941, 2.2549870014190674, 1.5893254712295857e-08, -0.8690094947814941, 2.2549870014190674, 4.569557887634801e-08, -1.0228112936019897, 1.836936593055725]","[1510, 2060.5442272597897, 299.7786859109712, 1570, 435.91648183043, 2450.357317539566, 1630, 1610.0786183736848, 412.88072017150193, 1570, 587.5447394997794, 1857.1655175947972]"
1988,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0277104377746582, 1.8361141681671143, -1.0331603306212855e-07, -0.8521650433540344, 2.2312123775482178, -1.3909067675399456e-08, -0.8521651029586792, 2.2312123775482178, 4.569557887634801e-08, -1.0277104377746582, 1.8361141681671143]","[1510, 2070.413988482268, 299.6444703624867, 1570, 427.46689175262753, 2424.5228787880224, 1630, 1578.8697590041538, 408.5276645576888, 1570, 590.3590087640201, 1856.3340359041858]"
1989,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0277104377746582, 1.8361141681671143, -1.0331603306212855e-07, -0.8521650433540344, 2.2312123775482178, -1.3909067675399456e-08, -0.8521651029586792, 2.2312123775482178, 4.569557887634801e-08, -1.0277104377746582, 1.8361141681671143]","[1510, 2070.413988482268, 299.6444703624867, 1570, 427.46689175262753, 2424.5228787880224, 1630, 1578.8697590041538, 408.5276645576888, 1570, 590.3590087640201, 1856.3340359041858]"
1990,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0313667058944702, 1.8354666233062744, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, -1.3909067675399456e-08, -0.8403663039207458, 2.2115869522094727, 4.569557887634801e-08, -1.0313667058944702, 1.8354666233062744]","[1510, 2077.7798654673184, 299.53879434286534, 1570, 421.54835459661365, 2403.197121895252, 1630, 1557.0092452036215, 404.9343135794198, 1570, 592.4593190689944, 1855.6793600753122]"
1991,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.036217451095581, 1.834562063217163, 7.549790126404332e-08, -0.8257485032081604, 2.183037281036377, -7.351371067443324e-08, -0.8257485032081604, 2.183037281036377, 4.569557887634801e-08, -1.036217451095581, 1.834562063217163]","[1510, 2087.552122661368, 299.3911747484458, 1570, 414.2157071433993, 2372.173929465176, 1630, 1529.9257570296522, 399.70696247398575, 1570, 595.2457859797474, 1854.7648386854935]"
1992,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0422416925430298, 1.8333656787872314, 1.5893254712295857e-08, -0.809206485748291, 2.143617868423462, -1.3909067675399456e-08, -0.809206485748291, 2.143617868423462, 4.569557887634801e-08, -1.0422416925430298, 1.8333656787872314]","[1510, 2099.6884923082503, 299.195930909543, 1570, 405.9178253632964, 2329.3392496695133, 1630, 1499.2771291644335, 392.489397380211, 1570, 598.7063572445212, 1853.5552792932663]"
1993,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0470291376113892, 1.8323558568954468, -4.371138828673793e-08, -0.797263503074646, 2.1092746257781982, 1.5893254712295857e-08, -0.797263503074646, 2.1092746257781982, 4.569557887634801e-08, -1.0470291376113892, 1.8323558568954468]","[1510, 2109.333225760685, 299.0311331256305, 1570, 399.9269322592272, 2292.0205352508046, 1630, 1477.1494756026295, 386.2012623499524, 1570, 601.4564619638901, 1852.5343369246377]"
1994,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0517879724502563, 1.8312993049621582, -7.351371067443324e-08, -0.7863699197769165, 2.072720766067505, -4.371138828673793e-08, -0.7863698601722717, 2.072720527648926, 4.569557887634801e-08, -1.0517879724502563, 1.8312993049621582]","[1510, 2118.9203213638025, 298.85870923720927, 1570, 394.4624436268366, 2252.299677627215, 1630, 1456.9660119941896, 379.50832693554156, 1570, 604.1901317944979, 1851.4661499085646]"
1995,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0576958656311035, 1.8299129009246826, -1.3909067675399456e-08, -0.7741265296936035, 2.024592399597168, 1.5893254712295857e-08, -0.7741265296936035, 2.024592399597168, 4.569557887634801e-08, -1.0576958656311035, 1.8299129009246826]","[1510, 2130.822297090128, 298.63245516721724, 1570, 388.3208587962389, 2200.0015070002437, 1630, 1434.2818816828824, 370.69622462275174, 1570, 607.5838678449762, 1850.0644783530045]"
1996,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0623893737792969, 1.8287513256072998, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, 4.569557887634801e-08, -1.0623893737792969, 1.8287513256072998]","[1510, 2140.277786270637, 298.44289199799954, 1570, 383.961412925905, 2156.9485565348105, 1630, 1418.1800574198749, 363.4418813208838, 1570, 610.2800113462459, 1848.890111402241]"
1997,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -1.0623893737792969, 1.8287513256072998, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, -7.351371067443324e-08, -0.7654358744621277, 1.9849721193313599, 4.569557887634801e-08, -1.0623893737792969, 1.8287513256072998]","[1510, 2140.277786270637, 298.44289199799954, 1570, 383.961412925905, 2156.9485565348105, 1630, 1418.1800574198749, 363.4418813208838, 1570, 610.2800113462459, 1848.890111402241]"
