i,joint_names,positions
1783,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-7.351371067443324e-08, -0.8189073801040649, 2.167757272720337, 4.569557887634801e-08, -1.0386325120925903, 1.8340922594070435, -1.3909067675399456e-08, -1.0386325120925903, 1.8340922594070435, -7.351371067443324e-08, -0.8189073204994202, 2.167757272720337]"
1784,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.0331603306212855e-07, -0.8030982613563538, 2.1267426013946533, 4.569557887634801e-08, -1.044638991355896, 1.8328666687011719, -1.3909067675399456e-08, -1.044638991355896, 1.8328666687011719, -4.371138828673793e-08, -0.8030982613563538, 2.1267426013946533]"
1785,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.0331603306212855e-07, -0.7889993786811829, 2.0820460319519043, 4.569557887634801e-08, -1.0506010055541992, 1.8315678834915161, -1.3909067675399456e-08, -1.0506010055541992, 1.8315678834915161, -4.371138828673793e-08, -0.7889993190765381, 2.0820460319519043]"
1786,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7788441777229309, 2.044104814529419, 4.569557887634801e-08, -1.0553381443023682, 1.8304762840270996, -1.3909067675399456e-08, -1.0553381443023682, 1.8304762840270996, 1.5893254712295857e-08, -0.7788441777229309, 2.044104814529419]"
1787,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7788441777229309, 2.044104814529419, 4.569557887634801e-08, -1.0553381443023682, 1.8304762840270996, -1.3909067675399456e-08, -1.0553381443023682, 1.8304762840270996, 1.5893254712295857e-08, -0.7788441777229309, 2.044104814529419]"
1788,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -0.767511248588562, 1.9949145317077637, 4.569557887634801e-08, -1.0612187385559082, 1.8290460109710693, -1.3909067675399456e-08, -1.0612187385559082, 1.8290460109710693, -4.371138828673793e-08, -0.767511248588562, 1.9949145317077637]"
1789,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7596429586410522, 1.9552513360977173, 4.569557887634801e-08, -1.0658901929855347, 1.8278493881225586, -1.3909067675399456e-08, -1.0658901929855347, 1.8278493881225586, 4.569557887634801e-08, -0.7596429586410522, 1.9552513360977173]"
1790,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.0331603306212855e-07, -0.7517723441123962, 1.9074759483337402, 7.549790126404332e-08, -1.0716876983642578, 1.826287865638733, 1.5893254712295857e-08, -1.0716876983642578, 1.826287865638733, -4.371138828673793e-08, -0.7517723441123962, 1.9074759483337402]"
1791,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615, 7.549790126404332e-08, -1.0762919187545776, 1.824986219406128, 1.5893254712295857e-08, -1.0762919187545776, 1.824986219406128, -1.3909067675399456e-08, -0.7477404475212097, 1.8730199337005615]"
1792,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.7470898628234863, 1.8389654159545898, 7.549790126404332e-08, -1.0820046663284302, 1.823293685913086, 1.5893254712295857e-08, -1.0820046663284302, 1.823293685913086, -4.371138828673793e-08, -0.7470898628234863, 1.8389654159545898]"
1793,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.7470898628234863, 1.8389654159545898, 7.549790126404332e-08, -1.0820046663284302, 1.823293685913086, 1.5893254712295857e-08, -1.0820046663284302, 1.823293685913086, -4.371138828673793e-08, -0.7470898628234863, 1.8389654159545898]"
1794,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.7518052458763123, 1.8231675624847412, 7.549790126404332e-08, -1.0865404605865479, 1.8218871355056763, 1.5893254712295857e-08, -1.0865404605865479, 1.8218871355056763, -7.351371067443324e-08, -0.7518052458763123, 1.8231675624847412]"
1795,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[4.569557887634801e-08, -0.7518052458763123, 1.8231675624847412, 7.549790126404332e-08, -1.0865404605865479, 1.8218871355056763, 1.5893254712295857e-08, -1.0865404605865479, 1.8218871355056763, -7.351371067443324e-08, -0.7518052458763123, 1.8231675624847412]"
1796,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7654993534088135, 1.8222432136535645, -4.371138828673793e-08, -1.1029764413833618, 1.824141502380371, 1.5893254712295857e-08, -1.1029764413833618, 1.824141502380371, 1.5893254712295857e-08, -0.7654993534088135, 1.8222432136535645]"
1797,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7698965072631836, 1.823293685913086, -1.3909067675399456e-08, -1.1161580085754395, 1.8338624238967896, 7.549790126404332e-08, -1.1161580085754395, 1.8338624238967896, 1.5893254712295857e-08, -0.7698965072631836, 1.823293685913086]"
1798,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.775747537612915, 1.8246535062789917, 1.5893254712295857e-08, -1.136968731880188, 1.853796124458313, -4.371138828673793e-08, -1.136968731880188, 1.853796124458313, 1.5893254712295857e-08, -0.775747537612915, 1.8246535062789917]"
1799,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7801268100738525, 1.8256428241729736, 1.5893254712295857e-08, -1.1542454957962036, 1.8724632263183594, 7.549790126404332e-08, -1.1542454957962036, 1.8724632263183594, 1.5893254712295857e-08, -0.7801268100738525, 1.8256428241729736]"
1800,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7801268100738525, 1.8256428241729736, 1.5893254712295857e-08, -1.1542454957962036, 1.8724632263183594, 7.549790126404332e-08, -1.1542454957962036, 1.8724632263183594, 1.5893254712295857e-08, -0.7801268100738525, 1.8256428241729736]"
1801,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-4.371138828673793e-08, -0.7859534621238708, 1.8269212245941162, 1.5893254712295857e-08, -1.1785632371902466, 1.9005008935928345, 4.569557887634801e-08, -1.1785632371902466, 1.9005008935928345, 1.5893254712295857e-08, -0.7859534621238708, 1.8269212245941162]"
1802,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7903141975402832, 1.8278493881225586, 4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545, 4.569557887634801e-08, -1.1972261667251587, 1.9229114055633545, 4.569557887634801e-08, -0.7903141975402832, 1.8278493881225586]"
1803,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7946667075157166, 1.8287513256072998, 4.569557887634801e-08, -1.2158663272857666, 1.9458444118499756, 1.5893254712295857e-08, -1.2158663272857666, 1.9458444118499756, 4.569557887634801e-08, -0.7946667075157166, 1.8287513256072998]"
1804,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7946667075157166, 1.8287513256072998, 4.569557887634801e-08, -1.2158663272857666, 1.9458444118499756, 1.5893254712295857e-08, -1.2158663272857666, 1.9458444118499756, 4.569557887634801e-08, -0.7946667075157166, 1.8287513256072998]"
1805,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.7990109920501709, 1.8296269178390503, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -1.2341938018798828, 1.9688410758972168, 4.569557887634801e-08, -0.7990109920501709, 1.8296269178390503]"
1806,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8019024133682251, 1.8301960229873657, -4.371138828673793e-08, -1.246115803718567, 1.9840291738510132, -1.3909067675399456e-08, -1.246115803718567, 1.9840291738510132, 4.569557887634801e-08, -0.8019024133682251, 1.8301960229873657]"
1807,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8047902584075928, 1.8307535648345947, 4.569557887634801e-08, -1.257727026939392, 1.9990050792694092, 4.569557887634801e-08, -1.257727026939392, 1.9990050792694092, 4.569557887634801e-08, -0.8047902584075928, 1.8307535648345947]"
1808,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8076741099357605, 1.8312993049621582, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -1.2689719200134277, 2.013701915740967, 4.569557887634801e-08, -0.8076741099357605, 1.8312993049621582]"
1809,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8119928240776062, 1.8320960998535156, 4.569557887634801e-08, -1.2850468158721924, 2.035112142562866, 1.5893254712295857e-08, -1.2850468158721924, 2.035112142562866, 4.569557887634801e-08, -0.8119928240776062, 1.8320960998535156]"
1810,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8119928240776062, 1.8320960998535156, 4.569557887634801e-08, -1.2850468158721924, 2.035112142562866, 1.5893254712295857e-08, -1.2850468158721924, 2.035112142562866, 4.569557887634801e-08, -0.8119928240776062, 1.8320960998535156]"
1811,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8163028359413147, 1.8328666687011719, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -1.3000481128692627, 2.055649518966675, 4.569557887634801e-08, -0.8163028359413147, 1.8328666687011719]"
1812,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8206039667129517, 1.8336107730865479, 1.5893254712295857e-08, -1.3138622045516968, 2.0752334594726562, 4.569557887634801e-08, -1.3138622045516968, 2.0752334594726562, 4.569557887634801e-08, -0.8206039667129517, 1.8336107730865479]"
1813,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8248961567878723, 1.8343286514282227, 7.549790126404332e-08, -1.3263983726501465, 2.0938212871551514, 1.5893254712295857e-08, -1.3263983726501465, 2.0938212871551514, 4.569557887634801e-08, -0.8248961567878723, 1.8343286514282227]"
1814,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8291791677474976, 1.8350201845169067, 4.569557887634801e-08, -1.3375880718231201, 2.1114015579223633, 1.5893254712295857e-08, -1.3375880718231201, 2.1114015579223633, 4.569557887634801e-08, -0.8291791677474976, 1.8350201845169067]"
1815,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8291791677474976, 1.8350201845169067, 4.569557887634801e-08, -1.3375880718231201, 2.1114015579223633, 1.5893254712295857e-08, -1.3375880718231201, 2.1114015579223633, 4.569557887634801e-08, -0.8291791677474976, 1.8350201845169067]"
1816,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.8362969756126404, 1.8361141681671143, -1.3909067675399456e-08, -1.3531205654144287, 2.138500690460205, 7.549790126404332e-08, -1.3531205654144287, 2.138500690460205, 4.569557887634801e-08, -0.8362969756126404, 1.8361141681671143]"
1817,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[-1.3909067675399456e-08, -0.841972291469574, 1.836936593055725, 7.549790126404332e-08, -1.3626749515533447, 2.1582865715026855, -1.3909067675399456e-08, -1.3626749515533447, 2.1582865715026855, 4.569557887634801e-08, -0.841972291469574, 1.836936593055725]"
