i,joint_names,positions,pulse_position
1951,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1952,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1953,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1954,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1955,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1956,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1957,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1958,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1959,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1960,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1961,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1962,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1963,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1964,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1965,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1966,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1967,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1968,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1969,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1970,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1971,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1972,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1973,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1974,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
1975,"['front_left_shoulder', 'front_left_leg', 'front_left_foot', 'front_right_shoulder', 'front_right_leg', 'front_right_foot', 'rear_left_shoulder', 'rear_left_leg', 'rear_left_foot', 'rear_right_shoulder', 'rear_right_leg', 'rear_right_foot']","[1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924, 1.5893254712295857e-08, -1.235984206199646, 2.512333393096924]","[1510, -2014.5888495259585, 163.19490125257533, 1570, -501.6245328136925, 1086.6392205354407, 1630, -1852.7744841021868, 183.09671847849916, 1570, -574.4409972543898, 1011.0123150769301]"
